,Unnamed: 0,Symbol,Name,Sector,2019-10-04,2019-10-11,2019-10-18,2019-10-25,2019-11-01,2019-11-08,2019-11-15,2019-11-22,2019-11-29,2019-12-06,2019-12-13,2019-12-20,2019-12-27,2020-01-03,2020-01-10,2020-01-17,2020-01-24,2020-01-31,2020-02-07,2020-02-14,2020-02-21,2020-02-28,2020-03-06,2020-03-13,2020-03-20,2020-03-27,2020-04-03,2020-04-10,2020-04-17,2020-04-24
400,434,TXN,Texas Instruments,Information Technology,130.1400,130.0900,129.4600,120.5100,118.0400,120.1100,118.0000,117.0100,120.2100,122.3700,126.6400,128.9500,128.5700,127.8500,130.0000,131.7000,130.5200,120.6500,128.7000,132.2100,128.5200,114.1400,113.1600,106.0400,97.6000,100.5000,99.9800,,113.5500,113.9300
401,435,TXT,Textron Inc.,Industrials,47.5500,48.8600,46.0100,47.2600,47.2000,46.6100,47.0600,46.2800,46.2400,45.1700,43.4500,45.2000,44.3600,44.7400,44.2900,46.1200,44.7000,45.9300,50.7500,48.0800,47.3600,40.6000,35.9700,29.1200,22.2900,26.6900,24.8500,,27.7500,27.0300
402,436,BK,The Bank of New York Mellon Corp.,Financials,42.6300,44.1200,45.3400,46.3800,47.1600,49.2000,48.5700,48.8000,48.9700,49.6400,50.2200,50.6300,50.3200,50.2700,50.5400,46.1800,45.9500,44.7800,47.2500,45.9000,45.0400,39.9000,38.0700,34.1300,29.0700,32.5400,33.7500,,37.3900,35.7600
403,437,CLX,The Clorox Company,Consumer Staples,151.3800,150.2500,149.7000,151.4000,147.0400,148.0000,145.3000,146.2600,148.2300,151.8600,151.7000,152.6600,153.5300,152.9100,153.6700,157.7000,158.2800,157.3100,166.2300,164.8300,164.6400,159.4200,173.2600,167.7700,177.4000,173.1900,177.5400,,193.5000,190.6500
404,438,COO,The Cooper Companies,Health Care,296.8700,293.8900,287.8100,281.7500,291.8300,291.4000,301.9800,307.8100,313.0900,307.1900,316.9200,319.0900,321.1100,322.3000,333.6500,355.3100,352.3600,346.8900,348.2000,353.3100,355.6700,324.5700,333.8100,291.0400,250.6500,273.2300,279.6800,,306.2800,293.2100
405,439,HSY,The Hershey Company,Consumer Staples,157.5100,155.3100,153.0700,143.3100,143.0700,140.9700,145.7500,146.8400,148.1600,149.2500,147.1500,147.4400,147.6200,145.2600,148.1300,150.8500,154.6800,155.1700,156.0500,160.3400,160.3200,143.9900,156.2900,139.8400,117.7300,130.8400,139.7700,,146.4600,135.7400
406,440,MOS,The Mosaic Company,Materials,19.3900,20.7200,19.5500,20.5400,20.6600,20.8100,19.7500,18.1600,19.0500,19.0800,18.6300,21.7100,21.2200,20.7600,20.6200,21.8700,19.1400,19.8400,20.2500,18.7500,19.1900,17.0300,14.3000,11.0100,9.5900,9.9000,9.9400,,11.4500,11.3300
407,441,TRV,The Travelers Companies Inc.,Financials,144.9600,142.6000,141.3600,130.4300,130.7200,133.2900,133.5700,135.1300,136.7200,135.7200,135.6600,136.4300,136.8000,137.0200,135.5100,140.7300,134.7800,131.6200,136.0100,137.7600,135.1600,119.8100,124.8400,107.4500,89.5100,99.9500,93.8900,,105.0700,100.8200
408,442,DIS,The Walt Disney Company,Consumer Discretionary,130.2700,130.0200,130.8900,130.9000,132.7500,137.9600,144.6700,148.2900,151.5800,147.6600,146.3800,146.8800,145.7500,146.5000,144.6200,144.3300,140.0800,138.3100,141.0200,139.5400,138.9700,117.6500,115.2700,102.5200,85.9800,96.4000,93.8800,,106.6300,101.1900
409,443,TMO,Thermo Fisher Scientific,Health Care,292.3000,283.6400,281.4200,296.6800,303.6000,294.6500,306.8100,307.7700,313.9500,320.1200,320.5000,326.7200,326.5500,322.8200,328.7300,339.1900,333.6800,313.1900,326.2100,339.1900,334.9400,290.8000,311.1700,300.1200,278.3700,274.3400,282.2100,,331.5800,328.7000
410,444,TIF,Tiffany & Co.,Consumer Discretionary,88.0600,91.8800,88.4900,98.5500,127.0000,125.6700,125.0800,125.5100,133.8000,133.5500,133.7000,133.5400,133.7800,133.7700,133.8300,134.2500,134.2900,134.0200,134.1100,134.2700,134.2400,133.5900,132.7000,127.9400,125.4400,127.4400,128.2800,,129.1500,126.3500
411,446,TJX,TJX Companies Inc.,Consumer Discretionary,55.2900,58.5700,60.3600,59.1000,58.0100,59.2300,59.8200,59.1800,61.1300,59.8400,60.3700,59.9800,60.8500,61.2400,62.3400,62.6800,61.1900,59.0400,61.3800,63.3800,63.3100,59.8000,58.5600,51.5700,37.3700,46.8000,40.9600,,49.7300,46.0500
412,447,TMK,Torchmark Corp.,Financials,94.5100,94.2500,94.6800,96.3900,98.1000,98.9300,99.2300,100.9400,102.7600,103.3000,105.6200,106.6300,105.8600,104.3000,104.2500,104.4500,104.7900,104.2600,108.5800,110.9500,110.1400,92.6600,86.6000,71.5800,61.4100,71.2300,63.9300,,77.2500,76.0700
413,449,TSCO,Tractor Supply Company,Consumer Discretionary,93.1050,94.3100,93.3200,96.4600,95.7800,94.8200,98.4900,97.2100,94.4400,97.5000,94.9300,92.1700,92.3000,91.9600,91.2700,92.7900,93.5700,92.9500,96.5500,98.1700,99.7800,88.5100,91.4800,76.2100,75.9100,83.1000,79.5000,,92.7200,101.9800
414,450,TDG,TransDigm Group,Industrials,513.6100,524.7800,526.5700,523.4500,538.2800,541.0800,559.7800,562.4000,567.1000,570.1100,575.8100,591.2900,563.9800,577.8400,595.4700,636.6600,656.7300,643.2800,634.5400,646.7500,629.9000,557.8100,503.1100,414.7200,302.5100,363.0100,270.3100,,337.4000,304.9200
415,451,TRIP,TripAdvisor,Consumer Discretionary,38.9800,39.1100,37.4150,40.3200,40.4000,31.9600,31.1400,27.9800,28.4000,29.0400,29.2500,30.0600,30.2900,30.1650,30.1200,30.9300,29.7400,27.3200,28.8800,29.6500,28.2900,23.4500,22.0000,17.0800,15.8400,17.9600,15.7000,,18.7800,18.4400
416,452,FOXA,Twenty-First Century Fox Class A,Consumer Discretionary,30.5700,31.4600,32.2100,32.4100,32.3900,35.1400,34.2700,35.6600,35.7600,35.4200,36.7700,37.1700,37.4100,36.6650,36.7200,39.3400,36.6100,37.0800,37.0000,37.8000,35.9900,30.7400,28.8400,26.1500,20.9900,22.5100,22.3000,,26.8750,24.8350
417,453,FOX,Twenty-First Century Fox Class B,Consumer Discretionary,30.4850,31.1600,31.5250,31.7000,31.8600,34.4300,33.5950,34.8750,34.9800,34.6000,35.8600,36.2200,36.7250,36.1000,36.0850,38.5750,36.0400,36.3300,36.3700,37.3100,35.5000,30.4500,28.5200,25.3800,20.0500,22.0400,21.5900,,26.2300,24.5200
418,454,TSN,Tyson Foods,Consumer Staples,82.2500,83.6000,82.4200,78.4800,83.7000,82.6300,90.3300,86.4100,89.8900,89.4500,87.9700,90.8600,91.4200,90.5800,91.9200,89.8600,85.9300,82.6300,80.3500,80.5100,77.8300,67.8300,64.6500,52.5100,53.6200,58.5900,53.8200,,62.3400,58.9800
419,455,USB,U.S. Bancorp,Financials,54.0900,53.4700,55.0700,56.7400,57.5800,58.9000,59.0900,60.0500,60.0300,60.1400,60.2700,59.7700,59.7300,58.5100,56.6700,55.3500,53.8400,53.2200,54.6200,55.1100,54.5500,46.4400,42.4500,37.1000,32.5700,35.7700,31.1900,,35.0600,34.0000
420,456,UDR,UDR Inc,Real Estate,49.0300,48.0100,49.8000,49.4200,49.7300,47.3700,48.4400,47.5700,48.0500,47.8900,46.2600,46.3200,46.3400,46.4900,46.0500,47.4500,48.1800,47.9100,48.8300,50.3200,50.9300,44.9800,48.3100,44.6600,32.0300,37.9400,31.6200,,38.9400,36.2900
421,457,ULTA,Ulta Beauty,Consumer Discretionary,250.6000,248.4600,239.9200,240.9000,233.1100,239.2900,246.3000,228.8600,233.8600,262.2000,253.5000,250.5000,253.1700,250.1700,267.2800,272.8900,272.9800,267.9100,295.9600,294.5700,299.4000,257.0900,256.5800,207.0600,148.0600,174.4500,156.7400,,215.5100,210.5200
422,458,UAA,Under Armour Class A,Consumer Discretionary,19.3100,19.9900,19.6900,21.0600,21.1400,17.5600,17.7900,17.4300,18.8900,18.9600,19.5300,21.5000,21.4500,21.8500,19.7700,20.3900,20.9900,20.1800,20.2500,17.1900,16.0400,14.1900,12.6300,10.8100,8.1700,9.4400,8.2200,,9.8500,10.0000
423,459,UA,Under Armour Class C,Consumer Discretionary,17.5900,18.2600,17.8100,19.0600,18.9100,15.8800,15.9700,15.6600,17.3000,17.4400,17.7800,19.3000,19.2500,19.2700,17.7700,18.3700,18.6100,17.9600,17.9700,15.4500,14.5700,12.4800,11.1400,9.4800,7.2300,8.3200,7.4800,,8.8900,8.9700
424,460,UNP,Union Pacific,Industrials,156.3200,161.3900,161.5000,172.3300,172.5300,176.1000,176.2700,175.9400,175.9900,172.0000,177.0300,180.4000,181.4100,180.9800,177.9400,185.3200,185.6800,179.4200,183.8300,184.0000,181.7200,159.8100,156.0900,143.8500,117.8400,139.0500,138.5700,,149.8900,156.0900
425,461,UAL,United Continental Holdings,Industrials,84.2900,87.1500,90.0850,91.6400,91.6500,93.4400,92.5100,91.7800,92.8000,88.5800,87.5800,89.2800,88.3700,87.9000,87.3100,89.7000,81.9000,74.8000,79.4800,79.5500,78.0100,61.5900,52.1000,41.6400,24.5000,32.8400,22.8850,,29.0800,25.5600
426,462,UNH,United Health Group Inc.,Health Care,219.8000,222.0700,245.3400,244.9100,252.2100,256.9700,269.4000,276.8400,279.8700,280.1900,285.4800,292.5900,295.9700,289.5400,295.1300,298.4700,292.8100,272.4500,289.2200,298.7800,301.4300,254.9600,283.8700,272.0400,206.5900,242.4500,229.4900,,290.5600,291.2900
427,463,UPS,United Parcel Service,Industrials,117.4900,116.0200,117.3500,115.7200,119.5100,124.3000,123.7300,119.3200,119.7300,117.5300,118.6200,117.4000,118.9400,116.7200,115.8700,118.6000,116.6600,103.5200,103.1200,105.9500,102.9400,90.4900,94.0000,94.2300,93.4600,97.5200,90.0000,,102.7500,100.1800
428,464,URI,"United Rentals, Inc.",Industrials,117.2100,118.4000,128.6600,135.3800,141.8600,155.3200,154.3400,154.5100,153.0500,157.2600,162.7400,167.3300,168.5300,165.7100,159.4700,158.7200,151.6500,135.6900,149.7500,156.8600,151.4100,132.4800,115.6700,91.0100,70.1000,90.1500,91.0700,,105.0500,106.0500
429,465,UTX,United Technologies,Industrials,133.2100,136.1500,136.8000,142.9600,146.6800,148.8800,149.3600,147.7000,148.3400,146.9900,149.0700,149.4900,150.2800,153.3500,151.8600,154.4000,153.1900,150.2000,156.8300,153.4600,151.5200,130.5900,126.4800,105.4000,82.5300,97.1500,49.9300,,66.0700,63.4300
430,466,UHS,"Universal Health Services, Inc.",Health Care,146.1300,146.1300,146.0900,137.9300,138.7500,141.1300,144.2700,139.3200,139.4900,144.7100,144.3400,144.3100,143.3500,141.9700,146.0500,145.0300,147.2600,137.1100,138.1300,139.9300,142.7200,123.7400,125.9700,105.0900,75.4200,88.9900,85.3800,,107.7900,101.6500
431,467,UNM,Unum Group,Financials,27.2500,28.2900,28.2700,28.4900,28.6400,30.0000,29.7000,30.2100,30.7400,29.2700,30.3400,29.4100,28.8400,29.0600,28.7200,29.3700,28.1000,26.6900,29.4600,30.0100,29.9700,23.3100,20.6500,15.5100,10.5600,15.9700,13.4600,,15.5100,15.3500
432,468,VFC,V.F. Corp.,Consumer Discretionary,88.6900,90.8900,92.4700,84.1500,82.8900,87.0700,86.8800,86.5100,88.5400,90.4200,93.1500,97.2400,99.9600,99.6000,95.0600,94.2700,84.5300,82.9700,82.9600,83.6600,83.7200,72.0000,70.1300,59.5400,52.7800,57.7900,48.8800,,57.5000,54.5700
433,469,VLO,Valero Energy,Energy,84.5200,88.0000,91.0600,99.2700,99.8600,100.8600,100.6100,97.5100,95.4900,93.6100,93.8100,95.2700,93.2000,91.5200,96.8900,91.2200,89.2600,84.3100,84.0400,82.6400,82.9000,66.2500,63.0900,49.9000,38.6600,45.0400,40.3400,,51.7600,52.5000
434,470,VAR,Varian Medical Systems,Health Care,113.8200,110.8200,114.6200,120.3000,123.3000,124.7600,128.5100,131.5800,133.7300,138.5100,141.5300,142.0100,142.2400,144.9300,146.6200,149.0000,148.2900,140.5700,140.8100,146.9200,143.4400,122.9700,124.3100,113.1400,99.5200,100.9700,96.3500,,115.7500,108.6800
435,471,VTR,Ventas Inc,Real Estate,74.5600,72.1300,72.8600,66.0000,64.0300,59.5400,58.3000,57.4100,58.3100,57.4700,55.5000,57.4500,57.8300,57.0700,56.9700,58.8100,58.8300,57.8600,58.9400,59.7500,62.9900,53.7700,49.6200,33.3300,21.6200,30.3900,22.5200,,31.2900,27.7100
436,472,VRSN,Verisign Inc.,Information Technology,184.3400,186.4900,185.5100,190.1600,188.0700,183.7900,186.8100,188.4400,190.7400,188.2600,191.4900,192.4500,194.0500,200.8800,209.1200,214.0000,212.7500,208.1400,205.0700,209.5700,206.1200,189.7500,192.0100,182.6200,157.1300,173.9100,182.6900,,209.9300,212.1300
437,473,VRSK,Verisk Analytics,Industrials,157.5350,157.1100,154.4200,148.9200,145.3600,136.7500,141.1800,145.9800,147.4800,146.8200,149.1900,149.6800,148.5800,152.5900,157.3200,160.5500,165.3000,162.4700,169.1200,171.3800,168.6900,155.1100,163.3700,145.6100,124.2500,137.7700,141.6500,,153.7900,148.5400
438,474,VZ,Verizon Communications,Telecommunication Services,59.9000,59.9300,61.0500,60.3700,60.3700,59.3500,59.5100,59.7500,60.2400,61.1900,60.8100,62.0700,61.5300,60.4000,58.9900,60.1300,60.2800,59.4400,59.9400,58.5100,58.2000,54.1600,56.8700,54.1700,51.8000,52.7700,54.7000,,58.4600,57.9300
439,475,VRTX,Vertex Pharmaceuticals Inc,Health Care,172.4200,172.4100,176.2300,194.4900,200.9400,201.3100,209.8000,218.0000,221.7500,223.2500,218.9800,220.6900,220.9700,217.9800,228.9500,235.8300,229.0600,227.0500,240.0600,243.8200,246.2900,224.0300,233.5000,220.8600,206.0000,217.2400,238.3100,,270.4600,269.8600
440,477,V,Visa Inc.,Information Technology,175.9800,177.0600,175.7100,177.8500,180.9300,178.9700,179.7700,179.4700,184.5100,182.1700,185.1400,188.0000,189.3900,189.6000,193.7700,204.7000,205.0000,198.9700,202.7400,210.2900,208.8100,181.7600,184.3600,175.8300,146.8300,161.5600,151.8500,,169.5400,167.3200
441,478,VNO,Vornado Realty Trust,Real Estate,64.0400,62.6400,62.4200,64.2800,64.9700,65.7700,65.3900,63.0900,64.5700,65.5600,65.2700,66.9100,65.8900,66.0100,66.4300,67.2000,67.3100,65.7700,66.3400,67.8900,63.8500,53.5800,52.3500,44.2300,29.6600,37.7000,31.8900,,42.0500,37.7700
442,479,VMC,Vulcan Materials,Materials,147.0700,147.4400,146.0400,147.0800,143.6500,136.4400,140.5200,138.4700,141.8700,143.5000,143.0000,141.7700,143.8900,142.1000,143.1600,141.1100,140.5200,141.6300,147.7200,146.9700,133.9500,120.2600,127.4400,109.7700,84.6500,99.2100,99.2100,,112.0300,102.0300
443,480,WMT,Wal-Mart Stores,Consumer Staples,118.1600,120.2400,119.1400,119.0400,117.6200,119.4400,118.8700,119.3600,119.0900,119.7800,120.2900,120.2900,119.5900,117.8900,116.3800,114.9600,114.3700,114.4900,116.4500,117.8900,118.5800,107.6800,117.2300,114.1000,113.9700,109.5800,119.4800,,132.1200,129.4400
444,481,WBA,Walgreens Boots Alliance,Consumer Staples,52.9700,53.9900,55.3000,55.4200,57.3800,59.2400,62.1400,60.6000,59.6000,58.6300,57.8800,58.3900,59.0200,59.0800,54.2200,54.4100,52.0400,50.8500,53.2400,52.8500,51.4500,45.7600,50.5100,46.1900,46.4200,44.0000,40.7200,,44.5000,43.7400
445,482,WM,Waste Management Inc.,Industrials,116.6100,116.3400,117.0500,111.3500,111.2300,111.0300,112.1600,110.7700,112.9100,111.6200,112.0200,113.1600,113.8900,115.3300,116.2000,119.6500,121.0000,121.7000,123.9100,125.7500,124.5600,110.8100,117.1300,105.3200,98.3100,95.3000,89.0200,,100.2700,98.4800
446,483,WAT,Waters Corporation,Health Care,227.0000,213.6200,215.7500,218.1100,215.0900,210.0800,217.3200,218.7200,222.0700,226.3000,234.1100,233.2800,233.7600,231.0100,230.8800,239.6000,237.5300,223.7900,217.3600,216.0600,216.3800,194.8900,200.0000,184.4800,173.4600,185.3600,179.9400,,197.5100,191.3200
447,484,WEC,Wec Energy Group Inc,Utilities,96.0800,93.8100,92.9600,93.7900,93.5300,87.8300,88.0700,88.5300,88.6500,89.0700,89.1800,92.8500,92.3100,91.2400,92.5400,96.4200,98.9600,99.8900,99.7500,101.8700,102.5000,92.3300,104.7200,99.4200,74.0900,89.0700,85.2500,,100.3400,93.7700
448,485,WFC,Wells Fargo,Financials,49.2100,49.2100,49.9700,51.5700,52.1800,54.1000,53.8000,54.2800,54.4600,54.3700,53.7900,53.3300,53.9200,53.4200,52.5000,49.1800,47.5700,46.9400,47.8400,48.2200,47.7000,40.8500,37.0900,30.8900,26.5000,30.2800,26.2300,,28.3800,26.9200
449,486,WELL,Welltower Inc.,Real Estate,91.9600,91.1800,92.0900,87.9600,90.0300,82.8800,83.9900,83.6500,84.5700,83.7700,78.6700,80.4000,80.9600,81.5500,82.8000,86.3900,86.9500,84.9100,84.1300,89.3200,87.1100,74.8200,73.9600,51.2800,42.4200,49.7000,37.2600,,49.1000,44.0600
450,487,WDC,Western Digital,Information Technology,58.5700,58.3500,58.1300,61.2300,53.8300,52.0200,50.3400,48.4600,50.3300,49.0800,54.3000,61.1100,62.1300,64.6100,67.9400,68.2600,69.5200,65.5000,67.0300,69.2500,66.9800,55.5600,54.7300,41.8200,31.0500,42.2500,38.2100,,42.3200,40.6900
451,488,WU,Western Union Co,Information Technology,23.3100,23.7300,24.0300,24.8200,26.4800,27.8700,26.8000,27.0000,26.8800,26.8600,27.2300,27.4300,27.3700,26.1000,26.2600,27.7700,27.1000,26.9000,27.6500,26.2400,25.7700,22.3900,22.3500,22.1300,18.3700,19.7400,17.7200,,19.9300,18.5000
452,489,WRK,WestRock Company,Materials,34.0700,36.5700,36.7000,38.0100,38.8000,39.7500,39.9600,38.8100,40.3300,41.2300,40.8900,42.4800,42.6400,42.6800,42.1600,43.6800,40.9400,39.0000,41.2200,40.5300,40.8500,33.2500,30.0800,25.8700,25.5200,27.8900,25.6800,,30.6900,28.8800
453,490,WY,Weyerhaeuser Corp.,Real Estate,27.0200,27.1300,28.2800,29.0600,29.9900,29.6300,29.3500,28.9900,29.5100,29.5100,29.6400,30.1500,29.9800,29.4400,29.5700,30.9800,30.5300,28.9500,28.5800,30.6600,30.7300,25.9800,26.6000,21.9200,14.7600,17.2000,15.3400,,20.1000,19.6100
454,491,WHR,Whirlpool Corp.,Consumer Discretionary,155.3300,158.2200,161.0600,159.3600,150.0700,154.7700,144.3600,144.0700,143.1000,147.5700,148.4200,147.4100,145.9200,145.9200,149.6800,152.6300,149.4200,146.1700,149.2100,152.1600,147.1900,127.8600,121.1200,115.4300,74.4500,84.2600,82.6400,,105.3300,104.5800
455,492,WMB,Williams Cos.,Energy,23.6500,23.0900,22.9100,23.2400,22.8900,22.0900,22.3600,23.1000,22.7200,22.3900,22.7100,23.8000,23.5900,23.5900,23.5000,23.8600,22.1900,20.6900,21.0600,21.5400,21.5200,19.0500,17.4500,15.8100,11.5300,13.9100,13.6500,,18.0800,18.2800
456,493,WLTW,Willis Towers Watson,Financials,188.6500,188.1000,187.7700,184.9800,188.9900,185.1000,188.9500,189.7600,196.4400,195.3900,200.0400,205.6400,201.7600,204.3300,205.0000,204.9900,209.0100,211.2900,210.2500,213.6700,208.4400,189.2500,199.7100,180.0400,152.6300,167.2100,157.0900,,195.3900,177.2200
457,495,WYNN,Wynn Resorts Ltd,Consumer Discretionary,108.9100,112.7800,113.5200,120.8500,123.1900,126.4700,117.7000,119.1600,120.8500,121.6800,129.7800,138.0500,139.8100,141.4700,143.0100,151.6200,134.7500,126.1600,126.9100,132.1400,127.9500,107.9800,94.0300,72.5200,51.9700,63.3100,48.5000,,78.4600,76.6100
458,496,XEL,Xcel Energy Inc,Utilities,64.6300,63.3300,64.0100,63.6400,63.1000,60.0800,60.8700,61.2600,61.4900,62.0000,62.2600,64.1500,63.1150,62.6800,62.6400,65.3700,67.1700,69.1900,68.7100,70.2600,70.8200,62.3200,70.1500,66.8400,50.6300,58.7700,57.8600,,67.1500,64.5700
459,497,XRX,Xerox Corp.,Information Technology,29.5900,29.4100,29.8000,30.5100,33.4800,38.8500,38.9400,39.0600,38.9300,37.7700,36.8400,37.3500,37.3100,36.4500,36.6500,37.3300,35.5200,35.5700,37.1700,37.8200,36.3400,32.2000,31.2900,23.9600,16.4500,17.6600,16.9000,,18.1200,17.9700
460,498,XLNX,Xilinx Inc,Information Technology,94.2400,96.2200,94.3400,94.9000,92.7100,95.5000,93.6600,90.6100,92.7800,91.8600,96.2300,97.7400,98.4200,99.3100,99.4700,102.8900,100.8000,84.4800,85.6200,90.1700,87.7200,83.4900,79.8600,76.5400,71.8600,75.2200,79.0800,,89.0000,89.7400
461,500,XYL,Xylem Inc.,Industrials,75.9700,77.6300,79.7800,83.3000,79.1200,77.3300,77.5500,76.8900,77.5100,75.3200,77.7200,78.6100,78.8400,80.3200,79.9400,83.4600,81.4800,81.6600,84.2000,88.1400,88.5200,77.3400,81.2200,72.1200,59.8900,65.5000,60.5000,,69.5900,68.5200
462,501,YUM,Yum! Brands Inc,Consumer Discretionary,114.6600,114.4500,112.3000,109.1000,99.6500,98.9000,98.2800,97.6200,100.6700,98.7700,100.1100,100.5900,101.9000,101.8500,101.6900,105.4000,104.9800,105.7700,102.0400,105.2800,103.5100,89.2500,89.4000,78.4600,58.0800,68.5300,63.3000,,84.1700,85.8900
463,502,ZBH,Zimmer Biomet Holdings,Health Care,134.4500,136.4400,137.6100,134.0700,138.2200,144.0000,146.7800,143.8200,145.2800,148.5300,148.0700,150.3200,150.0100,148.8100,149.9900,149.3800,147.8000,147.9000,156.3900,160.4000,157.3900,136.1500,124.1000,97.8000,85.9800,94.9400,92.0100,,118.5800,116.4500
464,503,ZION,Zions Bancorp,Financials,43.2000,44.0900,44.7200,47.9500,49.3450,51.0700,49.5500,49.9600,49.7800,49.7100,51.1500,51.6300,51.5000,51.7000,50.6700,50.7400,46.6300,45.4900,46.2300,46.2600,45.4300,39.9500,35.2800,29.4200,25.5800,27.5800,24.6800,,29.0800,29.4600
465,504,ZTS,Zoetis,Health Care,127.0500,128.4700,128.1200,124.3600,125.3400,117.8600,117.9200,119.8100,120.5200,121.7200,124.4500,132.6800,133.2500,134.1600,135.5700,140.1600,136.3100,134.2100,138.9000,144.1700,142.2300,133.2300,137.0500,125.4800,100.9400,111.7700,114.6100,,130.7200,125.9100
